participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_imagelinks
"dd498109-8588-419f-a8dc-176c6f9f2033","ex5","4","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","Move the bottom left station to the right and up","undefined","32791","32791","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex5","4","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","32791","32791","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex5","4","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","32791","32791","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex5","4","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":71,""keydown"":74,""keyup"":74,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex7","5","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","left is a rhombus shape and right is a rectangle rotated by 90 degrees","undefined","81337","81337","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex7","5","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","Push in the left station (to the right)","undefined","81337","81337","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex7","5","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","Push in the right station (to the left)","undefined","81337","81337","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex7","5","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","81337","81337","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex7","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":115,""keydown"":143,""keyup"":130,""mousemove"":39,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex6","6","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","The second image is larger than the first one","undefined","35575","35575","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex6","6","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","scale the network by a factor of maybe 1.5","undefined","35575","35575","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex6","6","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","35575","35575","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex6","6","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","35575","35575","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex6","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":89,""keydown"":95,""keyup"":91,""mousemove"":20,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex2","7","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","the right has a bend","undefined","21360","21360","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex2","7","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","straighten the line at the middle station to the right","undefined","21360","21360","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex2","7","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","21360","21360","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex2","7","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","21360","21360","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex2","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":55,""keydown"":61,""keyup"":55,""mousemove"":30,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16b","8","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","the right has many bends between the 6 stations on the right","undefined","57139","57139","ex16/before.png,ex16/after_2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16b","8","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","Move down Gessale","undefined","57139","57139","ex16/before.png,ex16/after_2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16b","8","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","57139","57139","ex16/before.png,ex16/after_2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16b","8","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","57139","57139","ex16/before.png,ex16/after_2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex16b","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":75,""keydown"":105,""keyup"":92,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex4","9","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","the right is more spiky, than the line on the left","undefined","61070","61070","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex4","9","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","Bend down at the second station (90 degrees)","undefined","61070","61070","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex4","9","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","Bend down at the fourth station (90 degrees)","undefined","61070","61070","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex4","9","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","rotate everything to the left 45 degrees","undefined","61070","61070","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex4","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":125,""keydown"":152,""keyup"":136,""mousemove"":29,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex14","10","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","The label placement is different","undefined","21546","21546","ex14/left.png,ex14/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex14","10","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","move the label from bottom left to top left","undefined","21546","21546","ex14/left.png,ex14/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex14","10","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","21546","21546","ex14/left.png,ex14/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex14","10","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","21546","21546","ex14/left.png,ex14/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex14","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":57,""keydown"":62,""keyup"":60,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex11","11","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","left green loop is more rounded than the triangular shape on the right","undefined","76980","76980","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex11","11","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","rotate the line segment through Charges bour de F9iuherub by 45 degrees right","undefined","76980","76980","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex11","11","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","76980","76980","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex11","11","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","76980","76980","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex11","11","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":148,""keydown"":157,""keyup"":147,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex9","12","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","left has a station popping out of the shape","undefined","27523","27523","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex9","12","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","push up bottom station ","undefined","27523","27523","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex9","12","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","27523","27523","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex9","12","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","27523","27523","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex9","12","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":59,""keydown"":66,""keyup"":60,""mousemove"":45,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex8","13","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","the connection between the two squares is horizontal on the left and diagonal on the right","undefined","37689","37689","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex8","13","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","Move up the right square","undefined","37689","37689","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex8","13","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","37689","37689","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex8","13","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","37689","37689","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex8","13","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":101,""keydown"":116,""keyup"":111,""mousemove"":30,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex1","14","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","Right is rotated by 45 degrees","undefined","14459","14459","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex1","14","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","rotate by 45 degrees","undefined","14459","14459","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex1","14","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","14459","14459","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex1","14","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","14459","14459","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex1","14","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":39,""keydown"":42,""keyup"":41,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex10","15","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","left has a bend on the 6th station from the end of the line","undefined","49317","49317","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex10","15","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","change connection between station 5 and 6 to horizontal","undefined","49317","49317","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex10","15","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","49317","49317","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex10","15","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","49317","49317","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex10","15","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":108,""keydown"":118,""keyup"":111,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12b","16","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","This is the same as the first image","undefined","73351","73351","ex12/ex12_remade1.png,ex12/ex12_remade2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12b","16","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","straighten connection between hillbop and lakeside to be horizontal","undefined","73351","73351","ex12/ex12_remade1.png,ex12/ex12_remade2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12b","16","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","make glenpark to greenpoint vertical","undefined","73351","73351","ex12/ex12_remade1.png,ex12/ex12_remade2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12b","16","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","73351","73351","ex12/ex12_remade1.png,ex12/ex12_remade2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex12b","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":144,""keydown"":152,""keyup"":142,""mousemove"":28,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex15","17","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","labels are rotated","undefined","21426","21426","ex15/left.png,ex15/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex15","17","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","rotate all labels to the right by 45 degrees","undefined","21426","21426","ex15/left.png,ex15/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex15","17","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","21426","21426","ex15/left.png,ex15/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex15","17","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","21426","21426","ex15/left.png,ex15/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex15","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":53,""keydown"":57,""keyup"":53,""mousemove"":19,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex13","18","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","labels are on the other side","undefined","30230","30230","ex13/left.png,ex13/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex13","18","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","move all labels from the left to the right","undefined","30230","30230","ex13/left.png,ex13/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex13","18","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","30230","30230","ex13/left.png,ex13/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex13","18","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","30230","30230","ex13/left.png,ex13/right.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex13","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":74,""keydown"":75,""keyup"":73,""mousemove"":44,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex3","19","difference","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Describe the difference between the second image compared to the first image.","the left is spiky, the right is straight","undefined","36552","36552","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex3","19","transform_1","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","Desribe how you would transform the first image into the second image in three or less steps","straighten the edges all to the right","undefined","36552","36552","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex3","19","transform_2","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","36552","36552","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex3","19","transform_3","completed","undefined","undefined","undefined","100.00","Look at the image carefully, then answer the questions below.","","","undefined","36552","36552","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","ex3","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":57,""keydown"":63,""keyup"":62,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction2","20","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","7112","7112","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction2","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","choice1","21","chosen_image","completed","undefined","undefined","undefined","100.00","After performing the action 'Pivot around node X anti-clockwise' what would be the more appropriate outcome, image A or B?","Select one:","b","undefined","11743","11743","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","choice1","21","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","choice2","22","chosen_image","completed","undefined","undefined","undefined","100.00","After performing the action 'Straigten nodes' would you expect the machine to produce image A, B or C?","Select one:","a","undefined","30174","30174","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","choice2","22","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":77,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction3","23","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","11884","11884","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction3","23","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_1_3","24","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","5444","5444","labeling/sliders/ex1_sliders/hor2.png,labeling/sliders/ex1_sliders/hor1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_1_3","24","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_1_2","25","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","7963","7963","labeling/outside_labeling/circles/circle_2.png,labeling/outside_labeling/circles/circle_3.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_1_2","25","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_2_2","26","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","17172","17172","labeling/sliders/ex1_sliders/no_slider.png,labeling/sliders/ex1_sliders/sameside_hor.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_2_2","26","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_1_3","27","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","32343","32343","labeling/outside_labeling/circles/circle_3.png,labeling/outside_labeling/circles/circle_1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_1_3","27","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_1_2","28","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","3839","3839","labeling/sliders/ex2_sliders/hor2.png,labeling/sliders/ex2_sliders/no_slider.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_1_2","28","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_1_1","29","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","13368","13368","labeling/sliders/ex1_sliders/no_slider.png,labeling/sliders/ex1_sliders/hor1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_1_1","29","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_2_1","30","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","8292","8292","labeling/sliders/ex2_sliders/no_slider.png,labeling/sliders/ex2_sliders/sameside1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_2_1","30","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_1_3","31","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","8356","8356","labeling/sliders/ex2_sliders/hor1.png,labeling/sliders/ex2_sliders/hor2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_1_3","31","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","label3","32","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","6785","6785","labeling/outside_labeling/base3.png,labeling/outside_labeling/with_outside3.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","label3","32","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_2_1","33","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","9163","9163","labeling/sliders/ex1_sliders/no_slider.png,labeling/sliders/ex1_sliders/sameside1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_2_1","33","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","spring_2","34","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","6593","6593","labeling/spring/spring_label_2.png,labeling/spring/spring_label_1.png"
